x,y,critical_factor,m,n_percent,n,fpp,fpr
7,23,0.6,97,0.25,24,-5.054574733185051e+19,0.21918940957011313
7,23,0.6,97,0.5,48,-1327410774883.5544,0.3903348218725313
7,23,0.6,97,0.75,72,-59383623.24657482,0.523966972301749
7,23,0.8499999999999999,137,0.25,34,-2.6280569239120586e+35,0.2197767501399932
7,23,0.8499999999999999,137,0.5,68,-2.294001750769378e+25,0.3912516803778894
7,23,0.8499999999999999,137,0.75,102,1.212825440141249e+17,0.5250404077176187
7,29,0.1,21,0.25,5,0.21647383354573302,0.2118723722546889
7,29,0.1,21,0.5,10,0.3860867464928308,0.3788548423845485
7,29,0.1,21,0.75,15,0.5189829019070887,0.5104583404430469
7,29,0.35,72,0.25,18,7704103374.330936,0.22119921692859512
7,29,0.35,72,0.5,36,-141698.16974984168,0.3934693402873666
7,29,0.35,72,0.75,54,27.408403822723123,0.5276334472589852
7,29,0.6,122,0.25,30,-2.8887156870991316e+29,0.21800086090914128
7,29,0.6,122,0.5,61,-1.2626911337409865e+20,0.3934693402873666
7,29,0.6,122,0.75,91,1229580714701.6196,0.5256935462725101
7,29,0.8499999999999999,173,0.25,43,-8.356292586878577e+47,0.22007296870380233
7,29,0.8499999999999999,173,0.5,86,9.24564517664744e+35,0.3917138258534999
7,29,0.8499999999999999,173,0.75,129,-2.5523425474387308e+26,0.5255811700193983
11,13,0.1,15,0.25,3,0.18696296297142462,0.18126924692201818
11,13,0.1,15,0.5,7,0.38303939131278963,0.3729109147269438
11,13,0.1,15,0.75,11,0.531828963094319,0.5196946989102006
11,13,0.35,51,0.25,12,679.8585186059277,0.2096616370185017
11,13,0.35,51,0.5,25,0.6072141877340296,0.3874937168619954
11,13,0.35,51,0.75,38,0.5289315440215302,0.5253122403570887
11,13,0.6,86,0.25,21,-3157331927834211.5,0.21665811731968854
11,13,0.6,86,0.5,43,-1026427026.1266985,0.3934693402873666
11,13,0.6,86,0.75,64,-66412.40483912281,0.5248791311173744
11,13,0.8499999999999999,122,0.25,30,-2.8887156870991316e+29,0.21800086090914128
11,13,0.8499999999999999,122,0.5,61,-1.2626911337409865e+20,0.3934693402873666
11,13,0.8499999999999999,122,0.75,91,1229580714701.6196,0.5256935462725101
11,17,0.1,19,0.25,4,0.1944813192476007,0.1898422650675733
11,17,0.1,19,0.5,9,0.3852901993864305,0.3772961351522499
11,17,0.1,19,0.75,14,0.5309008369369845,0.5213770274887679
11,17,0.35,66,0.25,16,-98379115.48337945,0.2152768059462441
11,17,0.35,66,0.5,33,-339.67007984134443,0.3934693402873666
11,17,0.35,66,0.75,49,-0.056142694241963276,0.5240413234187706
11,17,0.6,113,0.25,28,1.3672514087151435e+26,0.2194742989550501
11,17,0.6,113,0.5,56,-3.452007992436325e+17,0.3907796300082895
11,17,0.6,113,0.75,84,229765142253.76477,0.5244878436213565
11,17,0.8499999999999999,159,0.25,39,-6.253666658681572e+42,0.2175169505662301
11,17,0.8499999999999999,159,0.5,79,-1.3895067290237477e+32,0.3915590090775971
11,17,0.8499999999999999,159,0.75,119,-6.919618983349708e+22,0.5268901483520638
11,19,0.1,21,0.25,5,0.21647383354573302,0.2118723722546889
11,19,0.1,21,0.5,10,0.3860867464928308,0.3788548423845485
11,19,0.1,21,0.75,15,0.5189829019070887,0.5104583404430469
11,19,0.35,74,0.25,18,-42011811063.02557,0.21591923177531336
11,19,0.35,74,0.5,37,-345124.9099958984,0.3934693402873666
11,19,0.35,74,0.75,55,14.227644123638129,0.5244309743806923
11,19,0.6,126,0.25,31,-3.0443031038036246e+31,0.21810259760828754
11,19,0.6,126,0.5,63,-9.916334587527473e+21,0.3934693402873666
11,19,0.6,126,0.75,94,-751221962353162.8,0.5257552526997602
11,19,0.8499999999999999,178,0.25,44,-2.3189154203444596e+50,0.2190084988687837
11,19,0.8499999999999999,178,0.5,89,-4.1268979181873707e+36,0.3934693402873666
11,19,0.8499999999999999,178,0.75,133,3.891728689462636e+27,0.5263047095889235
11,23,0.1,26,0.25,6,0.2096855264372915,0.20607734218204865
11,23,0.1,26,0.5,13,0.3994259149051931,0.3934693402873666
11,23,0.1,26,0.75,19,0.5253575759036421,0.5184615665928707
11,23,0.35,89,0.25,22,4.087166744963997e+16,0.2190084988687837
11,23,0.35,89,0.5,44,43655426512.310776,0.3900522751608094
11,23,0.35,89,0.75,66,355471.436223818,0.5236360107662705
11,23,0.6,152,0.25,38,1.6553585478688931e+40,0.22119921692859512
11,23,0.6,152,0.5,76,-6.384691023921017e+29,0.3934693402873666
11,23,0.6,152,0.75,114,1.4937336865062472e+21,0.5276334472589852
11,23,0.8499999999999999,216,0.25,54,7.773117625360522e+64,0.22119921692859512
11,23,0.8499999999999999,216,0.5,108,-7.324027044104237e+48,0.3934693402873666
11,23,0.8499999999999999,216,0.75,162,9.253448293778732e+36,0.5276334472589852
11,29,0.1,32,0.25,8,0.22428613226202287,0.22119921692859512
11,29,0.1,32,0.5,16,0.3982897211274943,0.3934693402873666
11,29,0.1,32,0.75,24,0.5332533922936569,0.5276334472589852
11,29,0.35,112,0.25,28,-3.0227955010976026e+25,0.22119921692859512
11,29,0.35,112,0.5,56,-4.4998811726735597e+17,0.3934693402873666
11,29,0.35,112,0.75,84,-105404722236.93579,0.5276334472589852
11,29,0.6,192,0.25,48,3.3348831282485856e+55,0.22119921692859512
11,29,0.6,192,0.5,96,-4.990624088761361e+41,0.3934693402873666
11,29,0.6,192,0.75,144,-6.48529877509445e+29,0.5276334472589852
11,29,0.8499999999999999,272,0.25,68,6.45757245695018e+85,0.22119921692859512
11,29,0.8499999999999999,272,0.5,136,-1.3537899838093608e+66,0.3934693402873666
11,29,0.8499999999999999,272,0.75,204,1.8857199840700565e+50,0.5276334472589852
13,17,0.1,23,0.25,5,0.19929188394498173,0.19538494167464704
13,17,0.1,23,0.5,11,0.3867419003702792,0.38013952684362873
13,17,0.1,23,0.75,17,0.530308866808985,0.5224710223776659
13,17,0.35,78,0.25,19,7259289850597.25,0.21619086896927886
13,17,0.35,78,0.5,39,-1322598.6951279342,0.3934693402873666
13,17,0.35,78,0.75,58,25.16327170113209,0.5245957306671507
13,17,0.6,133,0.25,33,1.350665042715391e+33,0.219733928963315
13,17,0.6,133,0.5,66,1.6668956516955932e+24,0.3911848583889749
13,17,0.6,133,0.75,99,1.012868764077471e+16,0.5249622014675225
13,17,0.8499999999999999,188,0.25,47,2.0623832721942114e+54,0.22119921692859512
13,17,0.8499999999999999,188,0.5,94,1.6457270234679234e+40,0.3934693402873666
13,17,0.8499999999999999,188,0.75,141,-2.5685487754416043e+29,0.5276334472589852
13,19,0.1,25,0.25,6,0.21724211186340814,0.21337213893344653
13,19,0.1,25,0.5,12,0.3872902430958208,0.38121660819385916
13,19,0.1,25,0.75,18,0.5203966647304664,0.5132477440400283
13,19,0.35,87,0.25,21,-1.6141251476503424e+16,0.21445639494507918
13,19,0.35,87,0.5,43,-11356743551.730474,0.389973495990775
13,19,0.35,87,0.75,65,-55528.39073569531,0.5262741199863762
13,19,0.6,149,0.25,37,2.501152725905633e+39,0.21989140735645052
13,19,0.6,149,0.5,74,4.607785800590052e+28,0.39143058368370054
13,19,0.6,149,0.75,111,-3.1778811604858516e+20,0.5252497691115852
13,19,0.8499999999999999,210,0.25,52,6.225907387860999e+62,0.21934272011162514
13,19,0.8499999999999999,210,0.5,105,-5.54194031340274e+47,0.3934693402873666
13,19,0.8499999999999999,210,0.75,157,3.651095480272875e+35,0.526507425019834
13,23,0.1,30,0.25,7,0.21125665535248056,0.20811043366321835
13,23,0.1,30,0.5,15,0.3986170186075031,0.3934693402873666
13,23,0.1,30,0.75,22,0.5256615291087915,0.5196946989102006
13,23,0.35,105,0.25,26,-2.283463047173918e+22,0.21934272011162514
13,23,0.35,105,0.5,52,-645580630864457.8,0.39057421135728365
13,23,0.35,105,0.75,78,-8012622.92097044,0.5242473215443494
13,23,0.6,180,0.25,45,4.475980652745591e+50,0.22119921692859512
13,23,0.6,180,0.5,90,-4.631475668542923e+37,0.3934693402873666
13,23,0.6,180,0.75,135,1.7481832836985507e+28,0.5276334472589852
13,23,0.8499999999999999,255,0.25,63,5.374623942450438e+79,0.21890525456975618
13,23,0.8499999999999999,255,0.5,127,-4.255830258333803e+60,0.39227889776490166
13,23,0.8499999999999999,255,0.75,191,-2.68287678674645e+46,0.5271701157093167
13,29,0.1,38,0.25,9,0.20576835299172008,0.21088412457500894
13,29,0.1,38,0.5,19,0.3975275483400814,0.3934693402873666
13,29,0.1,38,0.75,28,0.526077124406418,0.5213770274887679
13,29,0.35,132,0.25,33,-1.1786539512939049e+33,0.22119921692859512
13,29,0.35,132,0.5,66,3.5105348711484725e+23,0.3934693402873666
13,29,0.35,132,0.75,99,1.4992207113244208e+16,0.5276334472589852
13,29,0.6,227,0.25,56,-3.391182902797027e+69,0.21862183113674005
13,29,0.6,227,0.5,113,2.423049848958552e+52,0.3921318972571126
13,29,0.6,227,0.75,170,1.910109468244519e+39,0.527112933203922
13,29,0.8499999999999999,321,0.25,80,-1.1931144775067452e+104,0.22059243800869588
13,29,0.8499999999999999,321,0.5,160,3.3999338051253843e+80,0.39252385231077147
13,29,0.8499999999999999,321,0.75,240,4.908307640025712e+62,0.526528496761669
17,19,0.1,33,0.25,8,0.21821672759911692,0.2152768059462441
17,19,0.1,33,0.5,16,0.3888091232683263,0.38420950871407133
17,19,0.1,33,0.75,24,0.5221793476116807,0.5167749188101746
17,19,0.35,114,0.25,28,-3.346804887595617e+26,0.21777592228302312
17,19,0.35,114,0.5,57,2.4543737218244582e+17,0.3934693402873666
17,19,0.35,114,0.75,85,307309831020.0139,0.5255571140992158
17,19,0.6,194,0.25,48,6.395976152885347e+56,0.21918940957011313
17,19,0.6,194,0.5,97,4.377865477739751e+40,0.3934693402873666
17,19,0.6,194,0.75,145,1.8484356013336494e+31,0.5264144374759498
17,19,0.8499999999999999,275,0.25,68,-2.8529552162612645e+87,0.21907231579154052
17,19,0.8499999999999999,275,0.5,137,3.5964663768142125e+66,0.39236555413182095
17,19,0.8499999999999999,275,0.75,206,1.171290003050037e+51,0.5272038278681767
17,23,0.1,40,0.25,10,0.21798086182918805,0.22119921692859512
17,23,0.1,40,0.5,20,0.3972800384861911,0.3934693402873666
17,23,0.1,40,0.75,30,0.5321156974653383,0.5276334472589852
17,23,0.35,137,0.25,34,-2.6280569239120586e+35,0.2197767501399932
17,23,0.35,137,0.5,68,-2.294001750769378e+25,0.3912516803778894
17,23,0.35,137,0.75,102,1.212825440141249e+17,0.5250404077176187
17,23,0.6,235,0.25,58,-5.077431484641466e+72,0.2187097120134034
17,23,0.6,235,0.5,117,-2.1111107675042072e+55,0.3921774756853247
17,23,0.6,235,0.75,176,2.1040539738913036e+41,0.5271306622582743
17,23,0.8499999999999999,333,0.25,83,3.293950640407311e+107,0.220614312124631
17,23,0.8499999999999999,333,0.5,166,8.274294752961308e+84,0.39255794953503786
17,23,0.8499999999999999,333,0.75,249,-9.881463585030537e+64,0.5265683596539409
17,29,0.1,50,0.25,12,-118.63969167498654,0.21337213893344653
17,29,0.1,50,0.5,25,0.35789393292015226,0.3934693402873666
17,29,0.1,50,0.75,37,0.5265282453346262,0.5228860844789656
17,29,0.35,173,0.25,43,-8.356292586878577e+47,0.22007296870380233
17,29,0.35,173,0.5,86,9.24564517664744e+35,0.3917138258534999
17,29,0.35,173,0.75,129,-2.5523425474387308e+26,0.5255811700193983
17,29,0.6,296,0.25,74,2.5633099964644243e+95,0.22119921692859512
17,29,0.6,296,0.5,148,2.2875609156456268e+73,0.3934693402873666
17,29,0.6,296,0.75,222,1.5268173780031925e+56,0.5276334472589852
17,29,0.8499999999999999,420,0.25,105,-2.351253985655288e+142,0.22119921692859512
17,29,0.8499999999999999,420,0.5,210,1.626747222627262e+110,0.3934693402873666
17,29,0.8499999999999999,420,0.75,315,3.185117095796638e+86,0.5276334472589852
19,23,0.1,44,0.25,11,0.06453749855346902,0.22119921692859512
19,23,0.1,44,0.5,22,0.3973126348151773,0.3934693402873666
19,23,0.1,44,0.75,33,0.5317056001119422,0.5276334472589852
19,23,0.35,153,0.25,38,-1.742819187907762e+41,0.21992562639768387
19,23,0.35,153,0.5,76,-5.455733636286524e+29,0.3914839716489541
19,23,0.35,153,0.75,114,-9.6392724094892e+20,0.5253122403570887
19,23,0.6,263,0.25,65,1.1469051942306829e+82,0.2189751324320669
19,23,0.6,263,0.5,131,4.5591668382693625e+63,0.3923151433761295
19,23,0.6,263,0.75,197,8.124803044959247e+47,0.5271842161442392
19,23,0.8499999999999999,372,0.25,93,3.037522019859662e+123,0.22119921692859512
19,23,0.8499999999999999,372,0.5,186,3.1154699010569623e+96,0.3934693402873666
19,23,0.8499999999999999,372,0.75,279,-2.9916476782601963e+75,0.5276334472589852
19,29,0.1,56,0.25,14,-25811.10163350508,0.22119921692859512
19,29,0.1,56,0.5,28,7.420107134325761,0.3934693402873666
19,29,0.1,56,0.75,42,0.5297614517271841,0.5276334472589852
19,29,0.35,193,0.25,48,-1.7721096307880414e+56,0.22018975396799212
19,29,0.35,193,0.5,96,1.0305774615664867e+40,0.39189598018349936
19,29,0.35,193,0.75,144,-3.0284749475939877e+31,0.5257942546938417
19,29,0.6,331,0.25,82,-4.284238294303999e+108,0.21943256184468918
19,29,0.6,331,0.5,165,3.0026553789732255e+84,0.39255243848193655
19,29,0.6,331,0.75,248,1.658992747344796e+64,0.5272765401715074
19,29,0.8499999999999999,469,0.25,117,-6.422588689605592e+160,0.22078396725404126
19,29,0.8499999999999999,469,0.5,234,-1.5959254054987342e+126,0.392822374311649
19,29,0.8499999999999999,469,0.75,351,9.896298019241986e+98,0.5268774593390124
23,29,0.1,67,0.25,16,-164319169.77421492,0.2124323208121176
23,29,0.1,67,0.5,33,4461.7708996904985,0.3889260606297442
23,29,0.1,67,0.75,50,-1.2774862766852402,0.5258675930397063
23,29,0.35,234,0.25,58,-1.5537756943823456e+72,0.21953333353514104
23,29,0.35,234,0.5,117,-6.791048291132626e+52,0.3934693402873666
23,29,0.35,234,0.75,175,3.917434033864965e+41,0.5266230379053493
23,29,0.6,401,0.25,100,-3.265317194534709e+134,0.22071352889751428
23,29,0.6,401,0.5,200,-2.1502610503303506e+105,0.39271259595663455
23,29,0.6,401,0.75,300,2.207335053011212e+81,0.5267491419580563
23,29,0.8499999999999999,567,0.25,141,6.421823285930608e+197,0.22016837553952495
23,29,0.8499999999999999,567,0.5,283,-1.6331947853361827e+156,0.39293424490104933
23,29,0.8499999999999999,567,0.75,425,3.726208923312309e+123,0.5274251268421886
2,2,0.1,1,0.25,0,0.0,0.0
2,2,0.1,1,0.5,0,0.0,0.0
2,2,0.1,1,0.75,0,0.0,0.0
2,2,0.35,2,0.25,0,0.0,0.0
2,2,0.35,2,0.5,1,0.5,0.3934693402873666
2,2,0.35,2,0.75,1,0.5,0.3934693402873666
2,2,0.6,3,0.25,0,0.0,0.0
2,2,0.6,3,0.5,1,0.3333333333333333,0.28346868942621073
2,2,0.6,3,0.75,2,0.5555555555555556,0.486582880967408
2,2,0.8499999999999999,4,0.25,1,0.25,0.22119921692859512
2,2,0.8499999999999999,4,0.5,2,0.4375,0.3934693402873666
2,2,0.8499999999999999,4,0.75,3,0.578125,0.5276334472589852
3,3,0.1,1,0.25,0,0.0,0.0
3,3,0.1,1,0.5,0,0.0,0.0
3,3,0.1,1,0.75,0,0.0,0.0
3,3,0.35,4,0.25,1,0.25,0.22119921692859512
3,3,0.35,4,0.5,2,0.4375,0.3934693402873666
3,3,0.35,4,0.75,3,0.578125,0.5276334472589852
3,3,0.6,6,0.25,1,0.16666666666666666,0.15351827510938587
3,3,0.6,6,0.5,3,0.42129629629629595,0.3934693402873666
3,3,0.6,6,0.75,4,0.5177469135802464,0.486582880967408
3,3,0.8499999999999999,8,0.25,2,0.234375,0.22119921692859512
3,3,0.8499999999999999,8,0.5,4,0.413818359375,0.3934693402873666
3,3,0.8499999999999999,8,0.75,6,0.5512046813964844,0.5276334472589852
5,5,0.1,3,0.25,0,0.0,0.0
5,5,0.1,3,0.5,1,0.3333333333333333,0.28346868942621073
5,5,0.1,3,0.75,2,0.5555555555555556,0.486582880967408
5,5,0.35,9,0.25,2,0.2098765432099276,0.19926259708319194
5,5,0.35,9,0.5,4,0.3757049230300238,0.3588196115700454
5,5,0.35,9,0.75,6,0.5067298157274258,0.486582880967408
5,5,0.6,15,0.25,3,0.18696296297142462,0.18126924692201818
5,5,0.6,15,0.5,7,0.38303939131278963,0.3729109147269438
5,5,0.6,15,0.75,11,0.531828963094319,0.5196946989102006
5,5,0.8499999999999999,22,0.25,5,0.20752956566041508,0.20329653010653836
5,5,0.8499999999999999,22,0.5,11,0.40053648894719496,0.3934693402873666
5,5,0.8499999999999999,22,0.75,16,0.5249428898079936,0.5167749188101746
7,7,0.1,5,0.25,1,0.2,0.18126924692201818
7,7,0.1,5,0.5,2,0.35999999999999943,0.3296799539643607
7,7,0.1,5,0.75,3,0.4880000000000001,0.4511883639059735
7,7,0.35,18,0.25,4,0.20438004870151,0.19926259708319194
7,7,0.35,18,0.5,9,0.4021561769366552,0.3934693402873666
7,7,0.35,18,0.75,13,0.5243435266412222,0.5143282147522876
7,7,0.6,30,0.25,7,0.21125665535248056,0.20811043366321835
7,7,0.6,30,0.5,15,0.3986170186075031,0.3934693402873666
7,7,0.6,30,0.75,22,0.5256615291087915,0.5196946989102006
7,7,0.8499999999999999,42,0.25,10,0.42134715895777586,0.2118723722546889
7,7,0.8499999999999999,42,0.5,21,0.3967547754154988,0.3934693402873666
7,7,0.8499999999999999,42,0.75,31,0.5262260226423173,0.5219764300058838
11,11,0.1,13,0.25,3,0.21347291761644507,0.20607734218204865
11,11,0.1,13,0.5,6,0.3813751486741971,0.36968681340328025
11,11,0.1,13,0.75,9,0.5134348005962928,0.49958007963942996
11,11,0.35,43,0.25,10,-0.42687353304050957,0.20749632778755656
11,11,0.35,43,0.5,21,0.389522340264845,0.38637549483886513
11,11,0.35,43,0.75,32,0.5290353574497256,0.5248791311173744
11,11,0.6,73,0.25,18,70015947872.32857,0.21852751874471654
11,11,0.6,73,0.5,36,-236526.75792806456,0.38930076104071065
11,11,0.6,73,0.75,54,-46.6577126284792,0.5227553504297708
11,11,0.8499999999999999,103,0.25,25,-2.0558356505168747e+22,0.2155076408303136
11,11,0.8499999999999999,103,0.5,51,196991796211322.06,0.3905178587022179
11,11,0.8499999999999999,103,0.75,77,1246274873.519156,0.5264855339647982
13,13,0.1,17,0.25,4,0.21533506536963395,0.2096616370185017
13,13,0.1,17,0.5,8,0.3843009404591895,0.3753652719997256
13,13,0.1,17,0.75,12,0.5168825377328747,0.5063272116108697
13,13,0.35,60,0.25,15,-1090965.9907890097,0.22119921692859512
13,13,0.35,60,0.5,30,3.4750467500532096,0.3934693402873666
13,13,0.35,60,0.75,45,0.5374523172853566,0.5276334472589852
13,13,0.6,102,0.25,25,-1.588295773164587e+20,0.21737219373574224
13,13,0.6,102,0.5,51,96260415687882.31,0.3934693402873666
13,13,0.6,102,0.75,76,133991580.34243953,0.5253122403570887
13,13,0.8499999999999999,144,0.25,36,-2.1901790124128826e+37,0.22119921692859512
13,13,0.8499999999999999,144,0.5,72,-3.1687625554684523e+27,0.3934693402873666
13,13,0.8499999999999999,144,0.75,108,1.4018446359122848e+19,0.5276334472589852
17,17,0.1,29,0.25,7,0.21780130065434913,0.21445639494507918
17,17,0.1,29,0.5,14,0.3881563412522226,0.3829212445573186
17,17,0.1,29,0.75,21,0.5214132143844563,0.5152577298467522
17,17,0.35,102,0.25,25,-1.588295773164587e+20,0.21737219373574224
17,17,0.35,102,0.5,51,96260415687882.31,0.3934693402873666
17,17,0.35,102,0.75,76,133991580.34243953,0.5253122403570887
17,17,0.6,174,0.25,43,3.3653428566307e+49,0.21895806514040173
17,17,0.6,174,0.5,87,-9.806086369770645e+35,0.3934693402873666
17,17,0.6,174,0.75,130,-9.93663601910136e+25,0.5262741199863762
17,17,0.8499999999999999,246,0.25,61,-1.330293731209624e+75,0.21961467875018703
17,17,0.8499999999999999,246,0.5,123,2.370292858363924e+57,0.3934693402873666
17,17,0.8499999999999999,246,0.75,184,1.4295458631218033e+43,0.5266723762722956
19,19,0.1,37,0.25,9,0.2179859280043405,0.21591923177531336
19,19,0.1,37,0.5,18,0.3893141038164034,0.38521734890018533
19,19,0.1,37,0.75,27,0.5227774281698944,0.5179607466344478
19,19,0.35,127,0.25,31,-2.8735804160064383e+31,0.21658639256739876
19,19,0.35,127,0.5,63,-2.301854976644797e+22,0.39107671750736017
19,19,0.35,127,0.75,95,504131596378488.75,0.526702676027349
19,19,0.6,217,0.25,54,1.6888870347995136e+65,0.22030146396389005
19,19,0.6,217,0.5,108,-2.389171426839574e+49,0.39207019290314704
19,19,0.6,217,0.75,162,-1.825446978261486e+37,0.525998019393869
19,19,0.8499999999999999,307,0.25,76,-2.78758578845144e+98,0.21929428322637123
19,19,0.8499999999999999,307,0.5,153,9.074153674418236e+75,0.3924807004739478
19,19,0.8499999999999999,307,0.75,230,1.651783128512588e+59,0.5272486272780266
23,23,0.1,53,0.25,13,2354.6955806222677,0.2175169505662301
23,23,0.1,53,0.5,26,0.1854875949973247,0.3877202773488284
23,23,0.1,53,0.75,39,0.5241052608033167,0.5209014955134483
23,23,0.35,186,0.25,46,1.7558228004123753e+53,0.21910285000139396
23,23,0.35,186,0.5,93,-5.1272246277326304e+39,0.3934693402873666
23,23,0.35,186,0.75,139,1.342323294624109e+29,0.5263619364436303
23,23,0.6,318,0.25,79,5.97944844774538e+103,0.2199737242102655
23,23,0.6,318,0.5,159,6.697195884348822e+79,0.3934693402873666
23,23,0.6,318,0.75,238,-1.5533349491420394e+62,0.5268901483520638
23,23,0.8499999999999999,450,0.25,112,-7.030950073105944e+153,0.2203334018058566
23,23,0.8499999999999999,450,0.5,225,-7.514197050138955e+119,0.3934693402873666
23,23,0.8499999999999999,450,0.75,337,-9.554236835933663e+93,0.5271083038414015
29,29,0.1,85,0.25,21,883154470907499.1,0.21890525456975618
29,29,0.1,85,0.5,42,-1656445946.8155508,0.38989099866126264
29,29,0.1,85,0.75,63,-27594.197698672026,0.5234470649146187
29,29,0.35,295,0.25,73,4.44046848539102e+94,0.21921669585168602
29,29,0.35,295,0.5,147,9.686950741237767e+72,0.39244045052589205
29,29,0.35,295,0.75,221,2.9841323002323856e+56,0.5272329669499911
29,29,0.6,505,0.25,126,8.102730540294926e+173,0.2208135765388144
29,29,0.6,505,0.5,252,-1.879703514675452e+137,0.39286851749376595
29,29,0.6,505,0.75,378,2.77757355874377e+108,0.5269313915752801
29,29,0.8499999999999999,715,0.25,178,-3.354007382816641e+253,0.22038186442382912
29,29,0.8499999999999999,715,0.5,357,2.349814487161434e+200,0.39304504463504986
29,29,0.8499999999999999,715,0.75,536,1.3477773754064354e+159,0.5274682552506175
